Unnamed: 0,Date--Time,Satellite ID,apo_sat,peri_sat,inc_sat,per_min_sat,apo_rso,peri_rso,inc_rso,per_min_rso
1,2023-04-29 12:00:00,STARLINK-2648,548.1062973763737,540.2300924001702,53.04177648848194,95.5283688807927,2607.9363059124644,350.71841577777104,132.60578857738662,95.5283688807927
2,2023-04-29 12:00:00,STARLINK-2615,548.9083061093006,545.0041519590613,53.051462374900304,95.58608764348516,1786.5653904142257,263.1698421314204,103.33750452286044,95.58608764348516
3,2023-04-29 12:00:00,STARLINK-2719,548.9749214514814,545.4062347690688,53.0512659435297,95.59093974145318,838.0732284279393,263.5073012397488,161.97155929636432,95.59093974145318
4,2023-04-29 12:00:00,STARLINK-2746,548.6330803171895,540.091047925378,53.04348602617641,95.53238204687234,772.7467448586676,404.4208070521036,95.23773041273516,95.53238204687234
5,2023-04-29 12:00:00,STARLINK-2737,546.0030341641495,534.3300901478051,53.03005443637336,95.4455461297808,582.7372304207383,281.4496095807499,107.79066047590368,95.4455461297808
6,2023-04-29 12:00:00,STARLINK-2712,544.2714825797038,530.3193374068751,53.01988987504403,95.3861359618857,5254.218357562377,320.52078605057795,93.83050494152302,95.3861359618857
7,2023-04-29 12:00:00,STARLINK-2711,541.3819904188622,528.8448375807775,53.01556016156061,95.34099412932493,939.9435297642004,365.1068876239906,103.4386033295812,95.34099412932493
8,2023-04-29 12:00:00,STARLINK-2705,539.8656579472627,533.2806207844023,53.019969446019104,95.37119260696858,542.9988814637181,519.8373990676882,106.41085700276264,95.37119260696858
9,2023-04-29 12:00:00,STARLINK-2745,541.9906058704646,538.0443088456132,53.02999175653935,95.44246053484272,672.8778954603267,405.92866753218095,127.9025937505016,95.44246053484272
10,2023-04-29 12:00:00,STARLINK-2763,551.3611382092631,537.240610840221,53.04356350566986,95.53111539312786,546.6971043525073,364.3375961136508,113.3100953127934,95.53111539312786
11,2023-04-29 12:00:00,STARLINK-2707,556.088450454633,537.6904175650252,53.05222122224954,95.58470469594404,619.197285671873,259.86519858686097,33.1763292875925,95.58470469594404
12,2023-04-29 12:00:00,STARLINK-2738,556.7984769854884,537.0320585573036,53.052632655033776,95.58523956638618,644.1610653535272,414.2578314122866,70.5791990353106,95.58523956638618
13,2023-04-29 12:00:00,STARLINK-2735,550.3998093566624,538.3612947516422,53.04389076490288,95.53276475697513,974.6086837844696,360.7371738261591,46.75328730787879,95.53276475697513
14,2023-04-29 12:00:00,STARLINK-2666,549.135408357236,544.7068959207427,53.050710602177766,95.5853613983498,578.2402826072785,376.90879809966737,117.25631778475908,95.5853613983498
15,2023-04-29 12:00:00,STARLINK-2653,545.6945739766124,532.2724502464671,53.02656710797727,95.42106484625378,785.1992572768631,372.100892952295,110.3099928814004,95.42106484625378
16,2023-04-29 12:00:00,STARLINK-2709,543.1383964522402,537.4344151440391,53.03061708425157,95.44802621449068,632.5980046692903,526.1367302646613,112.95104788817189,95.44802621449068
0,2023-04-29 12:00:00,STARLINK-2667,539.9496309748729,533.1567825115535,53.01871670733269,95.3707802237837,804.9596461211468,421.19608051157593,58.7878015503984,95.3707802237837
1,2023-04-29 12:00:00,STARLINK-2726,541.6724288154692,528.7907602952464,53.0145653975787,95.34343890409114,599.8870167563282,494.7204460830253,79.42355525312021,95.34343890409114
2,2023-04-29 12:00:00,STARLINK-2708,543.6289092821189,529.6920082619899,53.01933835745161,95.37299915270806,856.6099826277796,495.2026494834199,121.54680775432416,95.37299915270806
3,2023-04-29 12:00:00,STARLINK-2688,542.8912848186719,529.0318130811938,53.01851965507023,95.35853977080352,550.316393031294,365.5773543447958,67.66423918642273,95.35853977080352
4,2023-04-29 12:00:00,STARLINK-2717,546.6817192814196,533.1556305000349,53.02969753229032,95.44041633536057,584.2741650639928,428.13302877165006,98.93891073818496,95.44041633536057
5,2023-04-29 12:00:00,STARLINK-2647,548.102503116651,538.9040949217342,53.04154008734438,95.51460571296523,590.7511055582318,332.44695742134536,136.76823754355922,95.51460571296523
6,2023-04-29 12:00:00,STARLINK-2734,548.5969628899584,544.2535932911724,53.050570129722246,95.57509483369113,1372.3846579276997,332.5584686222883,39.84152629914842,95.57509483369113
7,2023-04-29 12:00:00,STARLINK-2701,548.7111489215122,545.755590649298,53.053051548965406,95.59182573375446,1433.5772578080987,324.87514416948034,111.29817954767512,95.59182573375446
8,2023-04-29 12:00:00,STARLINK-2657,548.6238227062258,541.7526067121044,53.04611492200119,95.54948430490894,745.0902242385037,395.7155899402769,84.2461096097882,95.54948430490894
9,2023-04-29 12:00:00,STARLINK-2651,546.7635151287632,535.6981793883833,53.03340854958711,95.46757155592928,716.1520016061559,257.545925206472,52.82412275478315,95.46757155592928
10,2023-04-29 12:00:00,STARLINK-2720,544.3248774134909,530.276547958435,53.02062587825523,95.38624567436732,1944.582147097592,471.4330058663909,113.39126791890192,95.38624567436732
11,2023-04-29 12:00:00,STARLINK-2727,541.7670660515068,528.6408429113962,53.0147675587849,95.34286711818136,566.5676391012912,398.05309630155625,56.05908707604597,95.34286711818136
12,2023-04-29 12:00:00,STARLINK-2731,539.9081607003754,531.9476979262618,53.01689522014174,95.3578442500444,545.8928245005945,452.6715815129555,74.88932045621155,95.3578442500444
13,2023-04-29 12:00:00,STARLINK-2672,541.5926226961737,537.1425625051843,53.028227989226856,95.4290125335868,543.0910914235246,473.19920996142446,111.55206328078808,95.4290125335868
14,2023-04-29 12:00:00,STARLINK-2673,548.9041907869687,537.8183903603449,53.03969343104943,95.51166626154216,549.0526968968279,283.4622002174774,87.44954895879735,95.51166626154216
15,2023-04-29 12:00:00,STARLINK-2521,539.706410385782,534.701310090627,53.02065748650313,95.3842418080522,1258.009939109279,279.1175843917554,113.05327614943174,95.3842418080522
16,2023-04-29 12:00:00,STARLINK-2691,556.1563121679937,537.6529720555291,53.04874330147306,95.58501956921802,1216.584458837959,507.723143014352,110.8632067471314,95.58501956921802
0,2023-04-29 12:00:00,STARLINK-2732,556.4630746364091,538.0167388648988,53.0509002084379,95.59196108043535,577.636315440358,378.95874456344063,50.95904177524904,95.59196108043535
1,2023-04-29 12:00:00,STARLINK-2733,551.8302762801732,537.5192862231033,53.04298688082745,95.53885552758224,947.4311108641588,342.3286759941975,64.15655649342492,95.53885552758224
2,2023-04-29 12:00:00,STARLINK-2695,544.9887287283827,537.6946640007754,53.03445744672018,95.4698656803706,1280.8117835903186,408.4945832591702,139.40815075842994,95.4698656803706
3,2023-04-29 12:00:00,STARLINK-2704,540.0972528513857,536.1149660130213,53.02441057511724,95.40290978651122,556.7049632925091,302.2113891683239,78.82145415340875,95.40290978651122
4,2023-04-29 12:00:00,STARLINK-2646,548.3377041277017,543.6506172195241,53.04901446426878,95.56616928753192,938.2246966269486,344.8052491111921,131.99750696078223,95.56616928753192
5,2023-04-29 12:00:00,STARLINK-2754,540.6308244118836,529.8076287161794,53.0145339543035,95.343183049237,544.9374701506458,353.35619738197056,75.21773126821077,95.343183049237
6,2023-04-29 12:00:00,STARLINK-2736,554.1974165128913,538.0700902372009,53.04850806690892,95.56905928440302,642.8448012762738,453.39064957116807,150.900554365625,95.56905928440302
7,2023-04-29 12:00:00,STARLINK-2739,541.7788032917497,537.3304211774957,53.02789642401103,95.43288256681356,606.4305002699521,522.6455934047945,85.73565733745143,95.43288256681356
8,2023-04-29 12:00:00,STARLINK-2758,547.0272321605153,534.9030788124319,53.03309665928915,95.46207289457112,2367.179664960291,277.4596096821788,105.88631649488516,95.46207289457112
9,2023-04-29 12:00:00,STARLINK-2757,548.6755543606296,537.9487813976839,53.04026649669784,95.51064947147113,547.3545386203332,284.53603316083536,102.5994184525994,95.51064947147113
10,2023-04-29 12:00:00,STARLINK-2714,552.7887486509726,537.4755438191842,53.0451405733218,95.54832359136388,776.1193408898316,504.4659141508228,95.7801601702796,95.54832359136388
11,2023-04-29 12:00:00,STARLINK-2713,547.3535597475748,536.0340732047216,53.03479529685041,95.47715325259918,88488.01285551742,257.2058976188373,76.72579277864351,95.47715325259918
12,2023-04-29 12:00:00,STARLINK-2276,997.0444348135396,970.2693226600112,90.19000899667236,104.76879197045568,4510.802392016571,470.04659771239767,77.36932691138284,104.76879197045568
13,2023-04-29 12:00:00,STARLINK-2275,548.4834251756965,543.0213612979769,53.04669895243209,95.5611640293204,1072.3664965444686,510.8324618820543,132.67452581647763,95.5611640293204
14,2023-04-29 12:00:00,STARLINK-2274,546.11133203189,537.5721971868261,53.03431958311603,95.4802152821478,539.4236646214786,488.4753413275794,76.38142184976302,95.4802152821478
15,2023-04-29 12:00:00,STARLINK-2256,548.6439606930953,545.9210020951487,53.05170477077327,95.59284258227596,1008.208330962536,355.2505855490472,141.8715900070575,95.59284258227596
16,2023-04-29 12:00:00,STARLINK-2255,548.3407792256412,542.2593524769818,53.046937518645066,95.55179982936455,547.027283340437,331.2033569804544,122.00004502101643,95.55179982936455
0,2023-04-29 12:00:00,STARLINK-2253,544.2952053833424,530.4299278769058,53.02037720751005,95.38752543289873,2700.410278487994,297.3290403084293,64.65093977980654,95.38752543289873
1,2023-04-29 12:00:00,STARLINK-2252,556.6727154523742,537.8790686413231,53.05155941222176,95.59270615061564,571.6333205803967,454.49121224309965,60.02710035582306,95.59270615061564
2,2023-04-29 12:00:00,STARLINK-2251,543.6010806955637,529.4814075322038,53.01801862980096,95.37053273093808,546.2838932394588,537.1349516392729,100.71416901242354,95.37053273093808
3,2023-04-29 12:00:00,STARLINK-2250,541.892017096814,528.8299147675734,53.0151126074567,95.3461152048371,619.8001385955858,424.5379488702429,83.8565583669093,95.3461152048371
4,2023-04-29 12:00:00,STARLINK-2249,540.0487743075955,532.8486113171821,53.01878372012728,95.36861795971257,1030.43097753272,432.8517754296072,126.81050636912607,95.36861795971257
5,2023-04-29 12:00:00,STARLINK-2248,554.8696694749406,538.2739758868838,53.0502447948704,95.57812885118544,549.6180248854544,498.7575215720235,98.48409857991342,95.57812885118544
6,2023-04-29 12:00:00,STARLINK-2246,997.0444348135396,970.2693226600112,90.19000899667236,104.76879197045568,1000.3018029159956,943.9826168882792,72.83587918022273,104.76879197045568
7,2023-04-29 12:00:00,STARLINK-2245,542.3335367421269,528.6701518844975,53.0157110549656,95.34902957902324,850.3125242074248,330.3927026981555,55.1009021951988,95.34902957902324
8,2023-04-29 12:00:00,STARLINK-2244,544.6905117085344,531.9309261136314,53.02477165742518,95.4071434263966,1969.6477748456784,294.3661271596802,49.650510886047904,95.4071434263966
9,2023-04-29 12:00:00,STARLINK-2242,545.4865195479879,532.6094165870427,53.0261907659396,95.42239860280137,543.0937733968967,330.59834048920675,66.55345102638384,95.42239860280137
10,2023-04-29 12:00:00,STARLINK-2241,548.1447981753354,538.483079866076,53.03854815383473,95.51068613224632,553.9835531572853,369.8651134082502,64.61013712458882,95.51068613224632
11,2023-04-29 12:00:00,STARLINK-2240,543.0233943351504,528.7084665434504,53.01786295294359,95.35656162598376,679.569662384275,454.7142032497613,96.91368746870629,95.35656162598376
12,2023-04-29 12:00:00,STARLINK-2238,548.9020968511859,544.0072411862311,53.049392563022415,95.57570333252946,546.828222498496,299.4340802962506,160.04353413900245,95.57570333252946
13,2023-04-29 12:00:00,STARLINK-2237,552.4571165581274,537.4601688747643,53.04516654281617,95.5447318008259,1177.885446483142,362.11061275194606,86.472528618531,95.5447318008259
14,2023-04-29 12:00:00,STARLINK-2236,542.1356069627,537.4944832502006,53.02888004398752,95.43827184142772,537.9115200559154,520.9103213091748,126.53526828074804,95.43827184142772
15,2023-04-29 12:00:00,STARLINK-2235,543.419941070867,537.7562786455919,53.031421094337865,95.45426987507088,540.4613793015496,536.9448392668573,80.08449147298606,95.45426987507088
16,2023-04-29 12:00:00,STARLINK-2234,543.0226861067104,528.3911404247165,53.01673350259085,95.35327192716014,580.3518574261707,284.8859357726751,53.927157533141845,95.35327192716014
0,2023-04-29 12:00:00,STARLINK-2233,540.2401835806922,530.7364529171773,53.01465350945565,95.34874976182148,580.8179973946144,518.6010417872913,110.41116485832592,95.34874976182148
1,2023-04-29 12:00:00,STARLINK-2232,539.82911794341,536.6598891776421,53.0232529697908,95.40577333663816,552.0751475505176,386.1539018151816,85.44373991316216,95.40577333663816
2,2023-04-29 12:00:00,STARLINK-2231,547.0423409830164,537.7617017262546,53.03627284893033,95.49181101211194,545.9086380886283,465.702911581785,80.54381442257684,95.49181101211194
3,2023-04-29 12:00:00,STARLINK-2228,542.7588122162651,528.522410669626,53.01557639293175,95.35190030643264,599.633190065053,388.0867251006357,82.19383089737843,95.35190030643264
4,2023-04-29 12:00:00,STARLINK-2227,542.6556993073773,528.3989877005934,53.01744879298836,95.34955708813844,541.2396998073627,334.9052017767008,93.60766080072504,95.34955708813844
5,2023-04-29 12:00:00,STARLINK-2225,555.6247177952373,537.3493706559548,53.04879316736975,95.57637361825904,13288.615121792707,320.3607473817583,77.56925467879775,95.57637361825904
6,2023-04-29 12:00:00,STARLINK-2224,548.8106681906975,545.8077191523889,53.05130041171556,95.59339565750312,581.3959151493736,516.9079665487379,125.53397016800024,95.59339565750312
7,2023-04-29 12:00:00,STARLINK-2222,539.8137308119512,534.759208162468,53.02172778697524,95.38595098329758,618.1921286020697,426.6180517514531,77.52791806729195,95.38595098329758
8,2023-04-29 12:00:00,STARLINK-2221,545.3816594385253,537.7203295275931,53.03342860431831,95.47419734798952,537.8425791466434,521.9591735752456,96.69695509836006,95.47419734798952
9,2023-04-29 12:00:00,STARLINK-2220,539.8867152919884,530.4326569613067,53.01437360547127,95.34195134799228,552.9068981199152,439.86339009062885,96.6341629194171,95.34195134799228
10,2023-04-29 12:00:00,STARLINK-2219,553.9313783479101,537.8125044987282,53.048294443095415,95.5636389982802,546.1397166539382,490.5520121072223,65.7776408184862,95.5636389982802
11,2023-04-29 12:00:00,STARLINK-2217,548.5118062561678,543.0888770159363,53.04630929390456,95.56215668756502,550.8147733698743,269.55485302270336,129.17561944852565,95.56215668756502
12,2023-04-29 12:00:00,STARLINK-2215,546.5654708517968,535.6058369864741,53.03363778825519,95.46456667371316,2625.0004500799187,330.68394040423846,111.2752885481628,95.46456667371316
13,2023-04-29 12:00:00,STARLINK-2214,540.4452744626633,537.4635443479174,53.02617741978993,95.42046263978318,837.9792189412319,290.50818837706447,65.86163701059144,95.42046263978318
14,2023-04-29 12:00:00,STARLINK-2191,539.9064381045291,534.5142137491011,53.02115683581237,95.3843755819895,7748.180523586436,299.1274908201258,52.05833388043734,95.3843755819895
15,2023-04-29 12:00:00,STARLINK-2190,547.0146064965438,537.747880728075,53.037131123861,95.4913809632337,1470.0394129723054,336.4790023088526,80.96043978821407,95.4913809632337
16,2023-04-29 12:00:00,STARLINK-2188,556.0255093144824,538.5526774562823,53.05212584097861,95.59297948284257,1043.577761314239,479.8041816312443,126.64012948837312,95.59297948284257
0,2023-04-29 12:00:00,STARLINK-2187,541.9650454692919,528.9851025523485,53.01684936588354,95.34847577509788,1112.0048563780383,381.2584584288752,84.789897368156,95.34847577509788
1,2023-04-29 12:00:00,STARLINK-2186,539.9960523862546,534.8142200716766,53.0224971547314,95.38840620151733,2092.9467947796056,438.66634639088807,61.873686999577245,95.38840620151733
2,2023-04-29 12:00:00,STARLINK-2173,997.0444348135396,970.2693226600112,90.19000899667236,104.76879197045568,1019.9299380409338,895.6093858132053,87.28362668624996,104.76879197045568
3,2023-04-29 12:00:00,STARLINK-2167,548.7283792169446,537.7622390845008,53.03766880898635,95.50926556924138,559.0118807137796,393.1017810483754,66.49878384360125,95.50926556924138
4,2023-04-29 12:00:00,STARLINK-2166,553.292542768274,537.7369697116956,53.04606371421956,95.55624436786006,1021.039671715138,341.4568685347885,61.07603381778432,95.55624436786006
5,2023-04-29 12:00:00,STARLINK-2155,546.7816905080854,537.8010891363429,53.03674104448242,95.48952121511478,1361.2108225898746,357.3012233700101,41.84809900976234,95.48952121511478
6,2023-04-29 12:00:00,STARLINK-2151,557.5858873254156,535.5681011316756,53.04919371499739,95.57823592202234,611.7664436953501,369.6609461413382,109.5518361821526,95.57823592202234
7,2023-04-29 12:00:00,STARLINK-2145,540.2721853109579,531.4702202878689,53.015519458382514,95.3566706996109,2570.6677455578865,366.6987661820622,64.76875879809943,95.3566706996109
8,2023-04-29 12:00:00,STARLINK-2139,540.4723456118118,530.780721571643,53.016002511683126,95.35160907135644,610.1742406834037,253.30856508710167,69.99110078724986,95.35160907135644
9,2023-04-29 12:00:00,STARLINK-2063,544.4091277477928,531.7334539734356,53.024797259400295,95.40218935059356,827.8430642731182,427.1529846108342,78.07066591171774,95.40218935059356
10,2023-04-29 12:00:00,STARLINK-2494,556.9875911968593,537.3681410310919,53.05505817853479,95.59067654286947,1035.3244323589934,383.9709821034976,111.94747775780569,95.59067654286947
11,2023-04-29 12:00:00,STARLINK-2496,554.4453232130709,537.6729201862527,53.0495785397961,95.56751417629918,559.5376853307189,337.2287022247074,105.0328959308192,95.56751417629918
12,2023-04-29 12:00:00,STARLINK-2500,547.4898897938274,537.7206810688122,53.03698215254973,95.4960181196152,2250.639127222774,311.4307891126691,94.99478574384304,95.4960181196152
13,2023-04-29 12:00:00,STARLINK-2696,555.2194458310814,537.3975883439862,53.05217838562464,95.57267747009288,537.8350416350331,523.5556723006557,99.2952495787933,95.57267747009288
14,2023-04-29 12:00:00,STARLINK-2531,539.8358921321087,532.0659817237856,53.018748287808506,95.35832022983072,1201.8217477277512,444.0650933488314,104.64670309098258,95.35832022983072
15,2023-04-29 12:00:00,STARLINK-2525,541.8075187412642,537.1936064532147,53.02858979998943,95.43176410190516,929.6496774645584,415.0708895538101,69.43071841474563,95.43176410190516
16,2023-04-29 12:00:00,STARLINK-2706,546.2620093994401,533.1441930362971,53.02982687536089,95.4359553151378,1223.294133995686,296.54814382751374,109.50580133816356,95.4359553151378
0,2023-04-29 12:00:00,STARLINK-2690,542.151911137862,528.5826651752313,53.01696612088295,95.34624599309328,2991.62119096115,250.05794138355031,82.26340088000065,95.34624599309328
1,2023-04-29 12:00:00,STARLINK-2755,548.8620125731168,545.1694879661391,53.052935677512366,95.58731999757696,643.6417274445457,335.9556084249307,95.32332467738593,95.58731999757696
2,2023-04-29 12:00:00,STARLINK-2728,548.4764385610515,539.3431844062688,53.043292226516726,95.52302033444332,562.7524245588102,536.636577548471,123.549773574625,95.52302033444332
3,2023-04-29 12:00:00,STARLINK-2723,540.2499951380014,534.6224405982748,53.02248661413498,95.3890492849861,584.0156183464669,424.8944478786161,49.66599435265608,95.3890492849861
4,2023-04-29 12:00:00,STARLINK-2619,548.2665906537195,546.2922695277266,53.05355709629201,95.59277940538983,552.3270654613507,490.24529730364793,152.06436453117374,95.59277940538983
5,2023-04-29 12:00:00,STARLINK-2697,549.9089414820801,537.143486565391,53.042151412318525,95.51508003647255,693.2741759368892,311.37540084756984,107.54210856374108,95.51508003647255
6,2023-04-29 12:00:00,STARLINK-2658,548.3578594181981,540.4837229138229,53.043763576442565,95.53359772988804,547.1290977550489,375.2134681788066,60.1050376793168,95.53359772988804
7,2023-04-29 12:00:00,STARLINK-2722,542.845509026919,537.4999498427278,53.03114058744489,95.44567375700292,552.7793982226258,403.04272333620975,99.31258744775464,95.44567375700292
8,2023-04-29 12:00:00,STARLINK-2684,542.4796892496415,537.8630835881031,53.03214286617783,95.44564596428762,1678.682455856404,423.1700222818436,41.286315482751306,95.44564596428762
9,2023-04-29 12:00:00,STARLINK-2675,541.1344169011381,529.4511564636168,53.01592446521352,95.34470478017153,554.1509188513455,302.9024962590347,70.99687521550942,95.34470478017153
10,2023-04-29 12:00:00,STARLINK-2661,544.5244771364678,529.9332297093952,53.02190296142676,95.38475891290638,1618.3578547168129,432.0473029750319,114.38372510743788,95.38475891290638
11,2023-04-29 12:00:00,STARLINK-2685,551.5311871841668,537.3468112682685,53.04402242597624,95.53397464807196,557.550959373204,520.6731365454707,36.94195714020773,95.53397464807196
12,2023-04-29 12:00:00,STARLINK-2659,545.9496049700756,534.7560106080773,53.031860797451465,95.44940036891212,739.8047297816474,419.1422969841988,114.85743121207344,95.44940036891212
13,2023-04-29 12:00:00,STARLINK-2687,556.1997870898931,537.3457851915218,53.05122713117849,95.58228959366627,906.0288649563208,319.65829550034505,85.92220940113582,95.58228959366627
14,2023-04-29 12:00:00,STARLINK-2681,540.1923225564233,532.9733161918448,53.02028041226982,95.37139287549336,9931.268886104051,271.29856723554803,84.44512067187628,95.37139287549336
15,2023-04-29 12:00:00,STARLINK-2686,556.361401338776,537.1971628174742,53.05189585280318,95.58242408640056,566.4702747639212,516.8112168349699,104.86116200228592,95.58242408640056
16,2023-04-29 12:00:00,STARLINK-2689,546.6902275838074,533.7757134537133,53.0308950508216,95.44692040416156,572.4450264174629,387.3580328233211,78.99713967582288,95.44692040416156
0,2023-04-29 12:00:00,STARLINK-2683,541.6457467481978,528.8805394124893,53.01588719579154,95.34409154491742,561.6300107855304,528.766805965306,75.29054221497519,95.34409154491742
1,2023-04-29 12:00:00,STARLINK-2693,548.9723763645343,545.7316858284521,53.05341375304608,95.59428260464158,557.8927438098835,386.43286158283263,35.942880560557974,95.59428260464158
2,2023-04-29 12:00:00,STARLINK-2582,543.0676222472684,528.6075807595535,53.01668969005951,95.3559755628224,558.3954763520369,420.155918183581,61.530251932723054,95.3559755628224
3,2023-04-29 12:00:00,STARLINK-2579,556.5662154875754,537.7872795645098,53.05379275187396,95.59065338280824,865.5628101912571,422.0983337170328,95.77235855134566,95.59065338280824
4,2023-04-29 12:00:00,STARLINK-2698,545.1151069699836,538.4027485939014,53.03654044668733,95.47850083395284,784.0732556207804,332.52999364295647,43.36376335388056,95.47850083395284
5,2023-04-29 12:00:00,STARLINK-2529,997.0444348135396,970.2693226600112,90.19000899667236,104.76879197045568,996.4778059611426,281.6315794142984,75.85809090782162,104.76879197045568
6,2023-04-29 12:00:00,STARLINK-2508,553.0235154261945,537.1472035485303,53.046327958158486,95.5473550290659,565.7466379657126,393.75521877212304,94.45429715346468,95.5473550290659
7,2023-04-29 12:00:00,STARLINK-2497,556.8069995445303,537.728037183665,53.05265536603042,95.59253277459275,727.2337016046877,268.1382030792038,139.1419154979824,95.59253277459275
8,2023-04-29 12:00:00,STARLINK-2654,555.5194152773411,537.6977060079298,53.05162205984365,95.57888946852287,3255.723291097844,254.38721389008697,81.37136199558333,95.57888946852287
9,2023-04-29 12:00:00,STARLINK-2620,548.917964881126,537.710229434786,53.04058702656867,95.51068940552202,642.0577100580576,345.5842958727435,118.185658797456,95.51068940552202
10,2023-04-29 12:00:00,STARLINK-2703,541.0162490943485,537.2901760754594,53.0278469680752,95.42457639107518,2105.9991359496744,327.16373411137374,104.3353450220923,95.42457639107518
11,2023-04-29 12:00:00,STARLINK-2652,540.12763894614,532.9251847829628,53.01977036182236,95.37022586929945,662.4944777481187,506.5511553391134,64.75940247642478,95.37022586929945
12,2023-04-29 12:00:00,STARLINK-2660,540.268038537175,531.6788186614403,53.01711051530727,95.35878553658736,664.8888584848628,447.2421462018938,64.82910830143558,95.35878553658736
13,2023-04-29 12:00:00,STARLINK-2655,541.2106863789704,529.0442885208258,53.01590057536595,95.34128526254844,26734.34526830481,273.62802190403,56.60477558490528,95.34128526254844
14,2023-04-29 12:00:00,STARLINK-2632,544.1291649708674,528.9586803415632,53.01987938732183,95.37058814683562,541.8448231124066,369.8681621611622,91.40399794078212,95.37058814683562
15,2023-04-29 12:00:00,STARLINK-2269,545.0058810287592,529.3136307855393,53.02139501353359,95.3833292990239,603.6293235835492,398.0552787773622,101.92127407171895,95.3833292990239
16,2023-04-29 12:00:00,STARLINK-2247,545.6223287934836,536.4228954201135,53.03321302707359,95.46326198717423,755.9780988865359,380.1892785665968,41.3693693613084,95.46326198717423
0,2023-04-29 12:00:00,STARLINK-2634,548.8374244403976,542.2684141260088,53.04681313399502,95.55703442960612,3116.454273293468,407.136088891406,44.85588829497534,95.55703442960612
1,2023-04-29 12:00:00,STARLINK-2645,548.9221934968282,545.6873597397152,53.05396757382661,95.5933042027511,856.603730090982,382.30866183245234,114.80139935063778,95.5933042027511
2,2023-04-29 12:00:00,STARLINK-2663,549.0862565660927,543.9756167854966,53.05142204147539,95.57728235574189,2641.938896527314,406.2529176494554,45.23122776811713,95.57728235574189
3,2023-04-29 12:00:00,STARLINK-2644,547.9156278986311,538.654279243975,53.03970512194275,95.51008616438868,555.3284974645585,513.6718102478608,86.18903097971841,95.51008616438868
4,2023-04-29 12:00:00,STARLINK-2702,546.157854194279,532.1085167927076,53.02770561001529,95.42416197614656,2229.186590894784,291.48307730948363,69.72138468837356,95.42416197614656
